 VTG,"Id, V_D = 0.1","Id, V_D = 0.4","Id, V_D = 0.7","Id, V_D = 1.0","Itg, V_D = 0.1","Ibg, V_D = 0.1", Vbg
0.715,1.91212e-08,5.5054e-08,6.950699999999999e-08,7.522019999999998e-08,-2.36e-12,-1.7200000000000001e-12,0.5
0.73,1.92514e-08,5.5776e-08,7.01952e-08,7.63356e-08,-8.500000000000002e-13,4.050000000000001e-12,0.5
0.745,1.91092e-08,5.69702e-08,7.17902e-08,7.727759999999999e-08,1.3500000000000001e-12,-9.8e-13,0.5
0.76,1.92918e-08,5.7052e-08,7.25108e-08,7.86028e-08,1.9200000000000003e-12,2.2000000000000003e-12,0.5
0.775,1.94522e-08,5.839679999999999e-08,7.348899999999999e-08,8.02194e-08,-2.95e-12,-3.1e-12,0.5
0.79,1.96036e-08,5.85414e-08,7.40614e-08,8.094799999999999e-08,2.900000000000001e-13,3.61e-12,0.5
0.805,1.94004e-08,5.96806e-08,7.589739999999999e-08,8.186499999999999e-08,4.600000000000002e-13,-4.600000000000002e-13,0.5
0.82,1.94992e-08,6.085339999999999e-08,7.67608e-08,8.280659999999999e-08,2.5600000000000004e-12,1.21e-12,0.5
0.835,2.0143e-08,6.06004e-08,7.75898e-08,8.40768e-08,-6.3e-13,-8.9e-13,0.5
0.85,2.00504e-08,6.097359999999999e-08,7.927899999999999e-08,8.53332e-08,-7.5e-13,-1.3400000000000003e-12,0.5
0.865,2.00704e-08,6.227839999999999e-08,7.97914e-08,8.63752e-08,-1.18e-12,2.7000000000000002e-12,0.5
0.88,2.02028e-08,6.295139999999999e-08,8.13466e-08,8.84482e-08,2.28e-12,3.7000000000000004e-13,0.5
0.895,2.01834e-08,6.345119999999999e-08,8.225819999999998e-08,8.99024e-08,1.32e-12,8.2e-13,0.5
0.91,2.07978e-08,6.37798e-08,8.36168e-08,9.05044e-08,-2.7300000000000007e-12,-3.3900000000000007e-12,0.5
0.925,2.1033e-08,6.50756e-08,8.51022e-08,9.18546e-08,1.4e-13,5.170000000000001e-12,0.5
0.94,2.09002e-08,6.568299999999999e-08,8.55516e-08,9.29604e-08,1.4400000000000001e-12,-1.9900000000000002e-12,0.5
0.955,2.09206e-08,6.615559999999999e-08,8.702279999999999e-08,9.4083e-08,2.4000000000000007e-12,8.2e-13,0.5
0.97,2.12596e-08,6.71122e-08,8.76224e-08,9.60158e-08,-2.3300000000000004e-12,-2.31e-12,0.5
0.985,2.14122e-08,6.72808e-08,8.817239999999999e-08,9.659939999999999e-08,1.14e-12,1.6e-12,0.5
1.0,2.14348e-08,6.83712e-08,8.9052e-08,9.730139999999999e-08,5.9e-13,3.1000000000000004e-13,0.5
1.0,2.1227e-08,6.809279999999999e-08,8.955099999999998e-08,9.74872e-08,5.7e-13,9.4e-13,0.5
0.985,2.13136e-08,6.78142e-08,8.806519999999999e-08,9.63972e-08,-9e-14,9.200000000000001e-13,0.5
0.97,2.15814e-08,6.730839999999999e-08,8.68142e-08,9.5437e-08,3.0800000000000002e-12,4.800000000000001e-13,0.5
0.955,2.13634e-08,6.631539999999999e-08,8.766319999999998e-08,9.47354e-08,2.18e-12,6.700000000000002e-13,0.5
0.94,2.13344e-08,6.59028e-08,8.647339999999999e-08,9.38352e-08,-1.93e-12,-2.52e-12,0.5
0.925,2.11976e-08,6.528299999999999e-08,8.5254e-08,9.2658e-08,9.5e-13,4.440000000000001e-12,0.5
0.91,2.11574e-08,6.365239999999999e-08,8.3781e-08,9.167879999999999e-08,2.42e-12,-2.5800000000000003e-12,0.5
0.895,2.12484e-08,6.3656e-08,8.36392e-08,9.06916e-08,2.9100000000000003e-12,2.01e-12,0.5
0.88,2.07884e-08,6.32194e-08,8.34396e-08,9.009279999999999e-08,-2.3000000000000003e-12,-3.61e-12,0.5
0.865,2.08392e-08,6.315259999999999e-08,8.23946e-08,8.825879999999999e-08,7.900000000000001e-13,2.3000000000000003e-12,0.5
