 VTG,"Id, V_D = 0.1","Id, V_D = 0.4","Id, V_D = 0.7","Id, V_D = 1.0","Itg, V_D = 0.1","Ibg, V_D = 0.1", Vbg
0.115,7.21346e-08,1.4042e-07,1.5558e-07,1.646e-07,8.9e-13,-1.88e-12,0.5
0.13,7.46966e-08,1.459e-07,1.6316e-07,1.703e-07,4.3000000000000004e-13,4.500000000000001e-12,0.5
0.145,7.74522e-08,1.5204e-07,1.6973999999999998e-07,1.773e-07,-3.05e-12,-4.31e-12,0.5
0.16,8.0678e-08,1.6022e-07,1.7712e-07,1.8478e-07,8.2e-13,6.520000000000001e-12,0.5
0.175,8.299319999999999e-08,1.6596e-07,1.8374e-07,1.9372e-07,-7.700000000000001e-13,-4.350000000000001e-12,0.5
0.19,8.65998e-08,1.729e-07,1.9152e-07,2.0008e-07,2.28e-12,3.72e-12,0.5
0.205,8.942899999999999e-08,1.807e-07,1.9744e-07,2.0748e-07,-3.51e-12,-2.4800000000000003e-12,0.5
0.22,9.27022e-08,1.8656e-07,2.0644e-07,2.1732e-07,1.1500000000000001e-12,2.9e-12,0.5
0.235,9.5902e-08,1.942e-07,2.1572e-07,2.2432e-07,-9.000000000000001e-13,1e-12,0.5
0.25,9.8876e-08,2.0066e-07,2.2248e-07,2.345e-07,1.0100000000000001e-12,-7.700000000000001e-13,0.5
0.265,1.0272e-07,2.0888e-07,2.3414e-07,2.3996e-07,-3.1400000000000004e-12,-2.26e-12,0.5
0.28,1.0596e-07,2.1728e-07,2.428e-07,2.5102e-07,1.3500000000000001e-12,1.9900000000000002e-12,0.5
0.295,1.0968e-07,2.2296e-07,2.52e-07,2.5988e-07,-1.03e-12,-8.500000000000002e-13,0.5
0.31,1.1236e-07,2.3338e-07,2.612e-07,2.7066e-07,6.500000000000002e-13,2.41e-12,0.5
0.325,1.1564e-07,2.4192e-07,2.7036e-07,2.7974e-07,-2.5600000000000004e-12,-2.0000000000000003e-14,0.5
0.34,1.1924e-07,2.5262e-07,2.8018e-07,2.897e-07,1.32e-12,1.4200000000000002e-12,0.5
0.355,1.2244e-07,2.5916e-07,2.8996e-07,3.0014e-07,-1.0100000000000001e-12,2.4300000000000003e-12,0.5
0.37,1.2658e-07,2.6728e-07,3.0002e-07,3.1148e-07,-1e-13,4.600000000000002e-13,0.5
0.385,1.2942e-07,2.761e-07,3.113e-07,3.196e-07,-1e-12,7.100000000000001e-13,0.5
0.4,1.323e-07,2.863e-07,3.1944e-07,3.3048e-07,1.6600000000000002e-12,-7.200000000000002e-13,0.5
0.415,1.3652e-07,2.9498e-07,3.2996e-07,3.4246e-07,-4.3000000000000004e-13,3.0900000000000004e-12,0.5
0.43,1.4068e-07,3.0352e-07,3.4368e-07,3.5338e-07,-7.200000000000002e-13,-1.3500000000000001e-12,0.5
0.445,1.443e-07,3.1354e-07,3.5262e-07,3.6302e-07,-8.600000000000001e-13,2.26e-12,0.5
0.46,1.4752e-07,3.2094e-07,3.613e-07,3.7416e-07,1.3000000000000001e-12,-9.5e-13,0.5
0.475,1.5016e-07,3.308e-07,3.7522e-07,3.8356e-07,-5.1e-13,4.79e-12,0.5
0.49,1.5504e-07,3.4028e-07,3.8514e-07,3.9836e-07,-1.73e-12,-3.3600000000000002e-12,0.5
0.505,1.5904e-07,3.4902e-07,3.958e-07,4.0844e-07,5.500000000000001e-13,3.82e-12,0.5
0.52,1.6177999999999998e-07,3.6008e-07,4.034e-07,4.2132e-07,8.500000000000002e-13,-2.14e-12,0.5
0.535,1.668e-07,3.6836e-07,4.1612e-07,4.341e-07,1.7e-13,6.080000000000001e-12,0.5
0.55,1.6884e-07,3.8206e-07,4.2752e-07,4.4596e-07,-3.28e-12,-3.92e-12,0.5
0.565,1.7356e-07,3.9278e-07,4.3842e-07,4.5456e-07,1.5600000000000002e-12,4.33e-12,0.5
0.58,1.7634e-07,4.017e-07,4.5122e-07,4.6776e-07,1.0000000000000002e-14,-3.9800000000000004e-12,0.5
0.595,1.7988e-07,4.1136e-07,4.6146e-07,4.816e-07,6.700000000000002e-13,6.6e-12,0.5
0.61,1.8392e-07,4.2248e-07,4.7452e-07,4.908e-07,-3.0800000000000002e-12,-5.04e-12,0.5
0.625,1.8778e-07,4.2934e-07,4.898e-07,5.025e-07,1.5200000000000002e-12,4.87e-12,0.5
0.64,1.9134e-07,4.4108e-07,4.9794e-07,5.167e-07,-1.3e-13,-4.22e-12,0.5
0.655,1.9478e-07,4.4788e-07,5.0868e-07,5.2662e-07,9.700000000000001e-13,7.31e-12,0.5
0.67,1.9798e-07,4.5822e-07,5.1996e-07,5.4162e-07,-3.38e-12,-4.13e-12,0.5
0.685,2.0214e-07,4.689e-07,5.3414e-07,5.5462e-07,1.74e-12,5.38e-12,0.5
0.7,2.0552e-07,4.7882e-07,5.4864e-07,5.671e-07,-3.000000000000001e-13,-4.51e-12,0.5
